C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_45_744.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_45_744.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_45_744.jpg,0,0,0,1.892864
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_45_816.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_45_816.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_45_816.jpg,0,0,0,1.877653
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_45_886.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_45_886.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_45_886.jpg,0,0,0,1.866325
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_45_958.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_45_958.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_45_958.jpg,0,0,0,1.851326
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_46_026.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_46_026.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_46_026.jpg,0,0,0,1.840157
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_46_094.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_46_094.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_46_094.jpg,0,0,0,1.829055
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_46_162.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_46_162.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_46_162.jpg,0,0,0,1.814357
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_46_230.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_46_230.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_46_230.jpg,0,0,0,1.80341
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_46_297.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_46_297.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_46_297.jpg,0,0,0,1.788918
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_46_370.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_46_370.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_46_370.jpg,0,0,0,1.778125
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_46_441.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_46_441.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_46_441.jpg,0,0,0,1.763836
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_46_515.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_46_515.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_46_515.jpg,0,0,0,1.749661
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_46_582.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_46_582.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_46_582.jpg,0,0,0,1.739105
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_46_652.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_46_652.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_46_652.jpg,0,0,0,1.728613
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_46_723.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_46_723.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_46_723.jpg,0,0,0,1.714722
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_46_795.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_46_795.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_46_795.jpg,0,0.0653802,0,1.744889
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_46_866.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_46_866.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_46_866.jpg,0,0.256146,0,1.837392
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_46_937.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_46_937.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_46_937.jpg,0,0.4900596,0,2.229023
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_47_008.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_47_008.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_47_008.jpg,0,0.6799278,0,2.641437
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_47_082.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_47_082.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_47_082.jpg,0,0.9042862,0,3.412025
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_47_151.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_47_151.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_47_151.jpg,0,1,0,4.110248
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_47_220.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_47_220.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_47_220.jpg,0,1,0,5.042925
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_47_293.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_47_293.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_47_293.jpg,0,1,0,5.737653
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_47_361.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_47_361.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_47_361.jpg,-0.2,1,0,6.64959
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_47_429.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_47_429.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_47_429.jpg,0,1,0,7.319509
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_47_502.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_47_502.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_47_502.jpg,0,1,0,8.223672
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_47_574.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_47_574.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_47_574.jpg,0,1,0,9.124131
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_47_647.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_47_647.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_47_647.jpg,0,0.9734968,0,9.790863
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_47_719.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_47_719.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_47_719.jpg,0,0.7330102,0,10.53365
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_47_791.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_47_791.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_47_791.jpg,0,0.5477152,0,10.93614
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_47_865.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_47_865.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_47_865.jpg,0,0.7181739,0,11.5104
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_47_935.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_47_935.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_47_935.jpg,0,0.9542391,0,12.06881
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_48_006.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_48_006.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_48_006.jpg,0,1,0,12.85281
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_48_078.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_48_078.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_48_078.jpg,0,1,0,13.49326
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_48_148.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_48_148.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_48_148.jpg,-0.1,1,0,14.44292
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_48_220.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_48_220.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_48_220.jpg,-0.3,1,0,15.25923
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_48_291.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_48_291.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_48_291.jpg,0,1,0,15.63513
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_48_364.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_48_364.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_48_364.jpg,0,1,0,16.47074
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_48_436.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_48_436.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_48_436.jpg,0,1,0,17.33029
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_48_508.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_48_508.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_48_508.jpg,0,1,0,18.1526
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_48_582.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_48_582.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_48_582.jpg,0,1,0,18.96279
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_48_656.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_48_656.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_48_656.jpg,0,1,0,19.76654
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_48_728.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_48_728.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_48_728.jpg,0,1,0,20.26246
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_48_801.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_48_801.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_48_801.jpg,0,0.8074423,0,21.01732
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_48_873.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_48_873.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_48_873.jpg,0,0.6374536,0,21.49058
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_48_939.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_48_939.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_48_939.jpg,0,0.6531132,0,21.87934
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_49_007.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_49_007.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_49_007.jpg,0,0.8347944,0,22.21066
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_49_080.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_49_080.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_49_080.jpg,0,1,0,22.95832
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_49_148.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_49_148.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_49_148.jpg,0,1,0,23.56666
C:\Users\Salman Nasir\Desktop\Data\IMG\center_2020_07_07_19_45_49_219.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\left_2020_07_07_19_45_49_219.jpg,C:\Users\Salman Nasir\Desktop\Data\IMG\right_2020_07_07_19_45_49_219.jpg,-0.2,1,0,24.32199
